time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
3.83,-1024.833,212.172,-82.067,1049.778,88.65,78.24
3.85,-999.812,185.15,-27.022,1017.17,98.3,79.4
3.88,-1020.829,204.166,-58.047,1042.663,105.87,78.25
3.91,-1015.825,226.184,-46.037,1041.72,101.5,77.2
3.94,-952.774,181.147,-50.041,971.132,113.17,76.47
3.97,-990.805,218.177,-114.093,1020.937,117.61,76.05
3.99,-1000.813,223.181,-96.078,1029.887,113.29,76.35
4.02,-983.799,214.174,-61.05,1008.692,105.91,77.24
4.05,-998.812,180.146,-86.07,1018.57,115.54,78.7
4.08,-990.805,164.133,-22.018,1004.549,97.64,80.51
4.11,-1002.815,177.144,-35.028,1018.943,101.19,79.79
4.13,-1002.815,189.154,-77.063,1023.404,115.98,79.92
4.16,-1002.815,108.088,-77.063,1011.563,118.65,83
4.19,-1003.816,94.076,-66.054,1010.376,125.07,83.47
4.22,-992.807,203.165,-47.038,1014.472,103.04,78.14
4.25,-988.803,214.174,-86.07,1015.387,111.89,76.86
4.27,-1016.826,213.173,-31.025,1039.395,99.03,78.76
4.3,-967.786,176.143,-97.079,988.464,118.86,78.26
4.33,-1024.833,177.144,-109.089,1045.735,121.63,78.52
4.36,-977.794,152.124,-59.048,991.317,111.21,80.53
4.38,-1021.83,160.13,-69.056,1036.604,113.33,80.32
4.41,-982.799,235.191,-24.02,1010.834,95.83,76.47
4.44,-945.768,220.179,-87.071,974.955,111.58,75.95
4.47,-977.794,246.2,-151.123,1019.576,120.44,73.68
4.5,-1013.824,221.18,-120.098,1044.597,110.13,76.92
4.53,-974.792,181.147,-80.065,994.708,113.84,78.52
4.55,-1021.83,246.2,7.006,1051.095,88.37,76.45
4.58,-970.789,179.146,25.02,987.497,82.05,79.45
4.61,-999.812,181.147,4.003,1016.098,88.9,78.42
4.64,-1019.829,206.168,-17.014,1040.598,94.72,78.53
4.66,-974.792,232.189,-85.069,1005.668,110.12,75.77
