time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
3.74,-1013.824,118.096,-16.013,1020.804,97.72,83.3
3.77,-1010.821,116.094,-20.016,1017.663,99.78,83.35
3.8,-1012.823,113.092,-24.02,1019.4,101.99,83.49
3.83,-1011.822,113.092,-17.014,1018.265,98.56,83.55
3.86,-1010.821,118.096,-18.015,1017.856,99.05,83.5
3.88,-1006.818,111.09,-12.01,1012.999,101.21,83.58
3.91,-1009.82,116.094,-19.015,1016.65,99.3,83.36
3.94,-1013.824,116.094,-24.02,1020.732,101.69,83.33
3.97,-1014.825,115.094,-28.023,1021.715,103.68,83.34
4,-1016.826,115.094,-33.027,1023.852,106.28,83.35
4.02,-1009.82,114.093,-29.024,1016.66,104.27,83.35
4.05,-1010.821,109.089,-26.021,1017.024,103.42,83.67
4.08,-1019.829,112.091,-23.019,1026.228,101.6,83.6
4.11,-1014.825,111.09,-29.024,1021.299,104.64,83.54
4.13,-1013.824,114.093,-23.019,1020.483,101.41,83.45
4.16,-1013.824,113.092,-27.022,1020.47,103.44,83.46
4.19,-1012.823,112.091,-27.022,1019.365,103.39,83.85
4.22,-1009.82,111.09,-19.015,1016.091,99.71,83.63
4.25,-1009.82,113.092,-23.019,1016.394,101.5,83.48
4.27,-1010.821,114.093,-27.022,1017.599,103.32,83.38
4.3,-1002.815,108.088,-23.019,1008.886,102.02,83.71
4.33,-1008.82,114.093,-35.028,1015.855,107.07,83.25
4.36,-1013.824,113.092,-26.021,1020.444,102.96,83.47
4.39,-1007.819,120.098,-28.023,1015.336,105.07,83.9
4.41,-1009.82,117.095,-28.023,1016.973,96.34,83.35
4.44,-1003.816,116.094,-17.014,1010.65,98.34,83.33
4.47,-1009.82,116.094,-29.024,1016.886,104.04,83.24
4.5,-1009.82,107.087,-33.027,1016.02,107.14,83.67
4.53,-1011.822,106.086,-30.024,1017.811,117.92,82.53
4.55,-1010.821,118.096,-46.037,1018.737,111.3,82.85
4.58,-1002.815,116.094,-36.029,1010.155,107.24,83.09
4.61,-1019.829,140.114,-9.007,1029.448,93.68,82.16
4.64,-1014.825,131.107,-19.015,1023.435,98.25,82.56
4.67,-1006.818,117.095,-12.01,1013.676,95.86,83.33
4.69,-1011.822,96.078,-29.024,1016.788,106.81,84.34
4.72,-1020.829,90.073,-18.015,1024.954,100.62,84.53
4.75,-1025.833,112.091,-13.011,1032.021,93.58,83.75
4.78,-1019.829,118.096,-16.013,1026.768,97.72,83.33
4.8,-1013.824,123.1,-12.01,1021.341,95.57,83.04
4.83,-1014.825,122.099,-12.01,1022.214,95.62,83.11
4.86,-1013.824,121.098,-20.016,1021.227,93.88,83.31
4.89,-1007.819,115.094,-23.019,1014.631,101.31,83.36
4.92,-1007.819,109.089,-27.022,1014.066,103.91,83.64
4.94,-1011.822,112.091,-26.021,1018.344,103.07,83.51
4.97,-1010.821,115.094,-28.023,1017.738,103.68,83.32
5,-1010.821,116.094,-29.024,1017.88,104.04,83.25
5.03,-1009.82,114.093,-32.026,1016.75,105.68,83.31
5.06,-1013.824,112.091,-30.024,1020.443,105.8,83.79
5.08,-1007.819,107.087,-28.023,1013.88,104.66,83.73
5.11,-1009.82,109.089,-30.024,1016.139,105.39,83.61
5.14,-1013.824,112.091,-26.021,1020.333,103.07,83.52
5.17,-1015.825,117.095,-25.02,1022.858,102.06,83.28
5.2,-1013.824,115.094,-23.019,1020.595,87.55,83.41
5.22,-1015.825,116.094,-14.011,1022.534,96.88,83.43
5.25,-1011.822,116.094,-24.02,1018.744,101.69,83.32
5.28,-1009.82,116.094,-36.029,1017.11,107.24,83.14
5.31,-1011.822,112.091,-28.023,1018.398,104.04,83.49
5.34,-1012.823,112.091,-34.028,1019.575,106.89,83.4
5.36,-1013.824,116.094,-34.028,1021.016,106.34,83.2
5.39,-1013.824,115.094,-33.027,1020.87,105.88,83.3
5.42,-1021.83,121.098,-17.014,1029.122,97.53,83.18
5.45,-1014.825,115.094,-27.022,1021.688,103.21,83.36
5.48,-1010.821,119.097,-28.023,1018.199,103.24,83.1
5.5,-1012.823,118.096,-21.017,1019.901,100.09,83.25
5.53,-1015.825,115.094,-24.02,1022.607,101.99,83.5
5.56,-1013.824,113.092,-27.022,1020.47,103.44,83.46
5.59,-1011.822,116.094,-27.022,1018.819,103.1,83.28
5.61,-1014.825,118.096,-20.016,1021.869,99.62,83.27
5.64,-1011.822,113.092,-23.019,1018.383,101.5,83.49
5.67,-1013.824,116.094,-29.024,1020.862,104.04,83.27
5.7,-1012.823,113.092,-32.026,1019.62,105.81,83.38
5.73,-1012.823,115.094,-31.025,1019.813,104.72,83.2
5.75,-1017.827,116.094,-32.026,1024.927,103.1,83.32
5.78,-1013.824,115.094,-25.02,1020.642,102.26,83.37
5.81,-1010.821,116.094,-27.022,1017.825,103.1,83.27
5.84,-1015.825,116.094,-25.02,1022.744,102.16,83.33
5.86,-1015.825,115.094,-10.008,1022.374,94.97,83.57
5.89,-1017.827,117.095,-21.017,1024.756,100.18,83.33
5.92,-1011.822,116.094,-28.023,1018.846,103.57,83.27
5.95,-1017.827,114.093,-17.014,1024.343,98.48,83.53
5.98,-1013.824,116.094,-19.015,1020.626,99.3,83.38
6.01,-1011.822,117.095,-30.024,1019.017,104.38,83.19
6.03,-1012.823,118.096,-28.023,1020.07,103.35,83.17
6.06,-1015.825,121.098,-26.021,1023.349,111.16,82.54
6.09,-1013.824,124.101,-42.034,1022.256,108.71,82.64
6.12,-1010.821,116.094,-41.033,1018.293,109.47,83.05
6.15,-1008.82,117.095,-30.024,1016.036,104.38,83.17
6.17,-1010.821,114.093,-31.025,1017.713,105.21,83.33
6.2,-1016.826,116.094,-29.024,1023.844,104.04,83.29
6.23,-1014.825,115.094,-31.025,1021.801,105.09,83.3
6.26,-1011.822,111.09,-31.025,1018.375,105.21,83.33
6.28,-1009.82,118.096,-38.031,1017.414,105.17,83.09
6.31,-1010.821,116.094,-34.028,1018.035,106.34,83.18
6.34,-1008.82,119.097,-32.026,1016.33,105.05,83.03
6.37,-1009.82,117.095,-28.023,1016.973,103.46,83.2
6.4,-1008.82,112.091,-29.024,1015.443,98.13,83.63
6.42,-1014.825,112.091,-20.016,1021.192,100.12,83.6
6.45,-1014.825,114.093,-21.017,1021.434,100.44,83.48
6.48,-1014.825,120.098,-25.02,1022.212,101.77,83.11
6.51,-1013.824,119.097,-26.021,1021.127,102.32,83.14
6.54,-1012.823,115.094,-35.028,1019.943,106.93,83.23
6.56,-1011.822,117.095,-31.025,1019.047,104.84,83.17
6.59,-1010.821,119.097,-30.024,1018.256,104.5,83.23
6.62,-1016.826,118.096,-6.005,1023.679,100.56,83.24
6.65,-1013.824,117.095,-28.023,1020.948,103.46,83.23
6.68,-1013.824,114.093,-32.026,1020.726,105.68,83.33
6.7,-1015.825,116.094,-34.028,1023.004,106.34,83.21
6.73,-1012.823,117.095,-17.014,1019.711,98.27,83.35
6.76,-1013.824,112.091,-22.018,1020.239,101.11,83.57
6.79,-1011.822,114.093,-25.02,1018.542,102.37,83.41
6.82,-1011.822,115.094,-33.027,1018.882,106.01,83.25
6.84,-1011.822,117.095,-31.025,1019.047,104.84,83.17
6.87,-1009.82,112.091,-27.022,1016.382,103.55,83.49
6.9,-1011.822,110.089,-34.028,1018.362,107.18,83.5
6.93,-1012.823,111.09,-38.031,1019.607,108.9,83.32
6.96,-1005.817,117.095,-44.036,1013.567,106.65,83.07
6.98,-1005.817,116.094,-37.03,1013.172,107.69,83.09
7.01,-1009.82,111.09,-30.024,1016.356,105.12,83.5
7.04,-1010.821,113.092,-31.025,1017.601,105.34,83.38
7.07,-1013.824,117.095,-32.026,1021.066,105.68,83.32
7.09,-1014.825,109.089,-32.026,1021.173,106.36,83.61
7.12,-1013.824,107.087,-34.028,1020.031,107.63,83.68
7.15,-1011.822,110.089,-43.035,1018.703,111.35,83.34
7.18,-1011.822,114.093,-36.029,1018.872,107.53,83.26
7.21,-1010.821,113.092,-37.03,1017.802,108.13,83.29
7.23,-1011.822,113.092,-37.03,1018.796,108.13,83.29
7.26,-1011.822,115.094,-30.024,1018.789,108.58,83.16
7.29,-1014.825,115.094,-35.028,1021.931,106.93,83.24
7.32,-1014.825,113.092,-33.027,1021.64,106.28,83.38
7.35,-1013.824,113.092,-35.028,1020.713,107.21,83.34
7.37,-1011.822,113.092,-35.028,1018.725,107.21,83.33
7.4,-1016.826,114.093,-24.02,1023.489,101.89,83.46
7.43,-1014.825,111.09,-28.023,1021.271,104.16,83.56
7.46,-1015.825,113.092,-27.022,1022.458,103.44,83.47
7.49,-1004.816,115.094,-52.042,1012.724,110.06,83.05
7.51,-1006.818,116.094,-36.029,1014.13,107.24,83.12
7.54,-1011.822,114.093,-31.025,1018.707,105.21,83.33
7.57,-1014.825,114.093,-31.025,1021.689,105.21,83.35
7.6,-1014.825,110.089,-30.024,1021.22,109.69,83.52
7.63,-1017.827,110.089,-35.028,1024.362,107.65,83.52
7.65,-1015.825,108.088,-31.025,1022.031,106.02,83.68
7.68,-1015.825,111.09,-37.03,1022.552,108.43,83.42
7.71,-1011.822,114.093,-31.025,1018.707,105.21,83.33
7.74,-1011.822,111.09,-36.029,1018.54,107.97,83.42
7.76,-1009.82,113.092,-33.027,1016.67,106.28,83.35
7.79,-1011.822,110.089,-31.025,1018.266,105.34,83.33
7.82,-1002.815,107.087,-33.027,1009.057,105.16,83.72
7.85,-1008.82,113.092,-22.018,1015.378,101.02,83.48
