time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
2.49,-998.812,202.164,-199.162,1038.345,134.57,74.14
2.52,-990.805,192.156,-185.15,1026.109,135.94,75.42
2.55,-990.805,184.15,-174.141,1022.708,132.06,75.95
2.57,-1001.814,199.162,-167.136,1035.003,130,75.45
2.6,-995.809,215.175,-205.167,1039.244,133.64,73.38
2.63,-988.803,218.177,-189.154,1030.103,130.92,73.72
2.66,-985.801,211.172,-210.171,1029.839,135.69,73.66
2.69,-996.81,204.166,-188.153,1034.754,132.66,74.44
2.71,-972.79,200.163,-164.133,1006.641,129.35,75.1
2.74,-991.806,216.176,-170.138,1029.251,128.2,74.5
2.77,-982.799,222.181,-184.15,1024.289,129.65,73.64
2.8,-965.785,222.181,-191.155,1009.279,130.71,73.12
2.83,-971.79,220.179,-195.159,1015.352,131.55,73.16
2.85,-971.79,223.181,-201.163,1017.178,130.92,73.53
2.88,-975.793,202.164,-175.142,1011.789,130.9,74.67
2.91,-976.794,203.165,-164.133,1011.109,128.93,75.03
2.94,-974.792,197.16,-168.137,1008.643,130.46,75.11
2.97,-976.794,180.146,-159.129,1005.933,131.46,76.18
2.99,-975.793,197.16,-153.124,1007.219,127.83,75.65
3.02,-970.789,196.159,-169.137,1004.747,130.77,75.06
3.05,-961.781,206.168,-167.136,997.729,127.97,74.21
3.08,-963.783,227.185,-156.127,1002.43,124.84,73.98
3.11,-971.79,224.182,-173.141,1012.23,127.68,73.75
3.13,-970.789,206.168,-198.161,1012.029,133.87,73.59
3.16,-969.788,203.165,-188.153,1008.547,132.8,74.06
3.19,-988.803,202.164,-186.151,1026.282,134.24,74.87
3.22,-990.805,181.147,-191.155,1025.207,136.54,75.12
3.25,-996.81,182.148,-173.141,1028.001,133.55,75.85
3.27,-1005.817,175.142,-192.156,1038.878,137.65,75.51
3.3,-1009.82,179.146,-206.168,1046.105,139.01,74.87
3.33,-998.812,191.155,-194.158,1035.308,135.45,74.74
3.36,-1010.821,197.16,-188.153,1046.916,133.66,74.91
3.39,-995.809,193.157,-185.15,1031.129,133.24,75.39
3.41,-986.802,187.152,-196.159,1023.368,136.35,74.64
3.44,-996.81,176.143,-217.176,1035.288,140.96,74.33
3.47,-990.805,171.139,-187.152,1022.746,137.56,75.64
3.5,-999.812,172.14,-200.163,1034.08,139.3,75.21
3.53,-978.795,180.146,-198.161,1014.771,137.73,74.7
3.55,-977.794,184.15,-213.173,1017.564,139.18,73.93
3.58,-981.798,186.151,-227.185,1024.789,143.66,73.7
3.61,-967.786,155.126,-210.171,1002.42,143.04,75.07
3.64,-973.791,178.145,-206.168,1011.192,139.17,74.37
3.67,-961.781,209.17,-160.13,997.205,127.44,74.68
3.69,-973.791,201.163,-150.122,1005.621,126.73,75.55
3.72,-975.793,174.141,-164.133,1004.707,133.31,76.19
3.75,-971.79,155.126,-181.147,1000.627,139.42,76.21
3.78,-970.789,150.122,-194.158,1001.331,142.29,75.81
3.81,-967.786,171.139,-240.195,1011.728,141.24,74.23
3.83,-969.788,184.15,-207.168,1008.622,138.37,74.05
3.86,-977.794,164.133,-181.147,1007.887,137.82,75.96
3.89,-983.799,161.131,-171.139,1011.49,136.73,76.56
3.92,-996.81,181.147,-196.159,1031.951,138.91,73.75
3.95,-976.794,188.153,-220.179,1018.826,139.48,73.48
3.97,-984.8,185.15,-212.172,1024.27,138.89,74.04
4,-985.801,190.155,-193.157,1022.385,135.45,74.63
4.03,-998.812,190.155,-187.152,1033.832,134.54,75.04
4.06,-995.809,201.163,-162.132,1028.781,128.87,75.46
4.09,-995.809,203.165,-161.131,1029.016,128.42,75.4
4.11,-1001.814,188.153,-180.146,1035.126,134.84,75.57
4.14,-987.803,173.141,-194.158,1021.484,137.53,75.45
4.17,-1001.814,168.137,-183.149,1032.204,137.45,76.06
4.2,-982.799,188.153,-170.138,1015.008,132.12,75.53
4.23,-982.799,185.15,-174.141,1015.135,133.24,75.5
4.25,-980.797,179.146,-207.168,1018.319,139.15,74.4
4.28,-985.801,177.144,-230.187,1027.701,142.42,73.58
4.31,-983.799,183.149,-234.19,1027.74,141.22,73.02
4.34,-954.776,194.158,-228.185,1000.681,135.29,73.88
4.36,-973.791,199.162,-186.151,1011.23,133.07,74.36
4.39,-965.785,200.163,-181.147,1002.806,132.15,74.38
4.42,-962.782,196.159,-179.146,998.76,132.4,74.57
4.45,-969.788,192.156,-194.158,1007.527,140.99,73.64
4.48,-964.784,179.146,-205.167,1002.494,138.87,74.23
4.5,-955.777,175.142,-199.162,991.892,138.67,74.49
4.53,-972.79,191.155,-195.159,1010.42,135.59,74.31
4.56,-967.786,203.165,-180.146,1005.156,131.56,74.33
4.59,-975.793,233.189,-190.155,1021.131,129.2,72.86
4.62,-978.795,235.191,-186.151,1023.722,128.36,72.96
4.64,-980.797,222.181,-186.151,1022.731,130.21,73.65
4.67,-978.795,206.168,-174.141,1015.318,130.19,74.59
4.7,-993.807,187.152,-180.146,1027.196,133.91,75.35
4.73,-990.805,173.141,-163.133,1018.962,133.3,76.5
4.76,-1000.813,175.142,-173.141,1030.669,134.67,76.18
4.78,-995.809,199.162,-178.145,1031.037,131.81,74.98
4.81,-984.8,213.173,-157.128,1019.786,126.39,74.95
4.84,-994.808,211.172,-168.137,1030.78,129.06,74.99
4.87,-994.808,211.172,-172.14,1031.44,132.45,73.95
4.9,-977.794,214.174,-201.163,1020.989,133.21,73.27
4.92,-993.807,208.169,-185.15,1032.118,131.65,74.34
4.95,-986.802,195.159,-184.15,1022.632,133.34,74.79
4.98,-983.799,189.154,-193.157,1020.27,132.12,75.31
5.01,-976.794,192.156,-171.139,1010.118,131.69,75.24
5.04,-987.803,198.161,-179.146,1023.286,132.11,74.87
5.06,-962.782,180.146,-193.157,998.355,137,74.66
5.09,-960.781,195.159,-182.148,997.178,133.03,74.47
5.12,-954.776,205.167,-161.131,989.774,128.14,74.72
5.15,-967.786,181.147,-161.131,997.691,131.65,75.94
5.18,-975.793,177.144,-147.12,1002.595,128.93,76.36
5.2,-970.789,185.15,-167.136,1002.32,135.31,74.83
5.23,-966.785,181.147,-212.172,1006.233,139.51,73.9
5.26,-962.782,194.158,-167.136,996.284,130.72,75.1
5.29,-973.791,195.159,-159.129,1005.822,129.19,75.5
5.32,-991.806,177.144,-184.15,1024.192,136.11,75.4
5.34,-983.799,176.143,-187.152,1016.815,136.74,75.36
5.37,-991.806,176.143,-185.15,1024.2,136.43,75.55
5.4,-993.807,186.151,-191.155,1029.002,134.06,75.39
5.43,-973.791,186.151,-179.146,1007.479,133.9,75.14
5.46,-1005.817,215.175,-200.163,1047.871,132.93,73.71
5.48,-996.81,213.173,-197.16,1038.241,132.77,73.76
5.51,-982.799,208.169,-179.146,1020.451,130.08,75.22
5.54,-1016.826,194.158,-160.13,1047.509,129.51,76.1
5.57,-1005.817,176.143,-160.13,1033.604,132.27,76.68
5.6,-998.812,190.155,-155.126,1028.517,129.21,76.2
5.62,-1007.819,201.163,-155.126,1039.341,127.64,75.85
5.65,-986.802,190.155,-173.141,1019.762,132.32,75.39
5.68,-973.791,182.148,-195.159,1009.72,136.97,74.67
5.71,-982.799,181.147,-210.171,1021.214,140.03,74.44
5.74,-979.796,166.135,-201.163,1013.937,140.31,75.13
5.76,-971.79,165.134,-187.152,1003.33,138.58,75.6
5.79,-979.796,188.153,-163.133,1010.947,130.93,75.74
5.82,-983.799,178.145,-161.131,1012.699,132.13,76.28
5.85,-963.783,196.159,-164.133,997.144,129.92,75.14
5.88,-964.784,193.157,-164.133,997.526,130.36,75.28
5.9,-976.794,186.151,-167.136,1008.322,133.66,76.08
5.93,-977.794,169.137,-181.147,1008.714,138.35,75.41
5.96,-977.794,173.141,-191.155,1011.237,137.83,75.22
5.99,-979.796,187.152,-181.147,1013.825,134.07,75.11
6.02,-982.799,197.16,-181.147,1018.616,132.58,74.76
6.04,-975.793,197.16,-182.148,1012.038,131.78,75.67
6.07,-993.807,182.148,-152.124,1021.75,129.87,76.57
6.1,-996.81,182.148,-138.112,1022.684,127.17,77.08
6.13,-997.811,194.158,-141.115,1026.273,126.01,76.47
6.16,-995.809,196.159,-153.124,1026.431,127.98,75.97
6.18,-1006.818,189.154,-178.145,1039.806,133.28,75.53
6.21,-998.812,184.15,-189.154,1033.109,135.77,75.2
6.24,-988.803,180.146,-186.151,1022.173,137.41,75.63
6.27,-998.812,154.125,-204.166,1031.049,143.35,75.51
6.3,-999.812,162.132,-200.163,1032.461,140.99,75.55
6.32,-996.81,168.137,-178.145,1026.467,136.66,76.19
6.35,-1005.817,160.13,-178.145,1033.947,138.05,76.6
6.38,-996.81,165.134,-192.156,1028.505,139.33,75.74
6.41,-985.801,181.147,-163.133,1015.495,132,76.11
6.44,-991.806,182.148,-165.134,1021.825,132.83,76.24
6.46,-988.803,174.141,-165.134,1017.51,133.13,76.43
6.49,-981.798,171.139,-170.138,1011.02,134.83,76.19
6.52,-972.79,162.132,-187.152,1003.81,139.1,75.72
6.55,-969.788,154.125,-205.167,1003.163,143.09,75.18
6.58,-979.796,159.129,-200.163,1012.614,140.94,75.64
6.6,-953.775,157.128,-194.158,985.938,141.02,75.33
6.63,-976.794,147.12,-208.169,1009.507,144.75,75.37
6.66,-953.775,161.131,-190.155,985.803,139.72,75.35
6.69,-974.792,169.137,-199.162,1009.204,139.66,74.99
6.72,-971.79,165.134,-183.149,1002.591,137.96,75.76
6.74,-977.794,161.131,-189.154,1008.873,139.57,75.74
6.77,-980.797,144.117,-214.174,1014.201,149.4,74.76
6.8,-980.797,127.103,-229.186,1015.206,150.99,75.04
6.83,-986.802,133.108,-216.176,1018.934,148.38,75.57
6.86,-1003.816,145.118,-196.159,1033.046,143.51,76.34
6.88,-1000.813,140.114,-191.155,1028.494,143.76,76.68
6.91,-998.812,166.135,-193.157,1030.793,139.3,75.69
6.94,-1001.814,173.141,-189.154,1034.112,137.53,75.64
6.97,-1005.817,164.133,-219.178,1042.424,144.36,74.99
7,-985.801,154.125,-202.164,1018.051,141.98,75.76
7.02,-992.807,154.125,-202.164,1024.837,142.68,75.64
7.05,-996.81,173.141,-237.193,1039.167,143.87,73.58
7.08,-976.794,181.147,-227.185,1019.094,141.43,73.43
7.11,-967.786,167.136,-214.174,1005.194,145.7,75.22
7.14,-1002.815,135.11,-225.183,1036.629,149.04,75.33
7.16,-991.806,132.107,-219.178,1024.29,148.92,75.53
7.19,-978.795,199.162,-217.176,1022.189,137.48,73.25
7.22,-967.786,225.183,-208.169,1015.21,132.75,72.42
7.25,-969.788,193.157,-202.164,1009.291,136.31,73.92
7.28,-984.8,164.133,-218.177,1021.945,143.05,74.5
7.3,-973.791,157.128,-212.172,1008.948,142.58,73.79
7.33,-956.777,174.141,-222.181,997.553,141.91,73.56
7.36,-986.802,157.128,-225.183,1024.292,145.09,74.45
7.39,-956.777,159.129,-164.133,983.71,135.89,76.56
7.41,-974.792,186.151,-183.149,1009.166,134.53,75
7.44,-960.781,185.15,-156.127,990.836,130.14,75.85
7.47,-964.784,178.145,-148.12,992.211,129.74,76.5
7.5,-987.803,183.149,-168.137,1018.61,131.94,75.71
7.53,-974.792,181.147,-212.172,1013.928,136.24,74.96
7.55,-976.794,172.14,-195.159,1010.863,138.59,75.08
7.58,-996.81,163.133,-166.135,1023.642,135.52,76.85
7.61,-993.807,176.143,-182.148,1025.601,135.96,75.7
7.64,-1012.823,181.147,-196.159,1047.427,135.17,76.75
7.67,-996.81,171.139,-166.135,1024.948,134.15,76.54
7.7,-1000.813,168.137,-169.137,1028.836,135.17,76.6
7.72,-1011.822,150.122,-188.153,1040.059,141.41,76.62
7.75,-1004.816,158.128,-172.14,1031.646,137.43,76.9
7.78,-1013.824,188.153,-149.121,1041.862,128.4,76.68
7.81,-1006.818,204.166,-128.104,1035.267,122.11,76.54
7.83,-992.807,198.161,-117.095,1019.139,125.34,77.03
7.86,-1003.816,177.144,-145.118,1029.604,129.32,77.15
7.89,-994.808,155.126,-161.131,1019.642,136.09,77.33
7.92,-996.81,121.098,-197.16,1023.312,148.44,76.93
7.95,-979.796,131.107,-184.15,1005.535,144.55,77.01
7.97,-977.794,157.128,-202.164,1010.763,142.14,75.33
8,-962.782,162.132,-203.165,997.252,141.41,74.89
8.03,-967.786,164.133,-214.174,1004.699,143.39,74.59
8.06,-969.788,143.116,-187.152,997.996,139.26,77.26
8.09,-987.803,139.113,-192.156,1015.889,144.1,76.5
8.11,-963.783,144.117,-196.159,994.045,143.7,75.83
8.14,-961.781,146.119,-195.159,992.2,143.18,75.78
8.17,-976.794,167.136,-189.154,1008.88,138.71,75.5
8.2,-975.793,152.124,-163.133,1000.962,137,77.12
8.23,-985.801,146.119,-170.138,1010.99,139.34,77.18
8.25,-989.804,145.118,-211.172,1022.431,145.5,75.49
8.28,-987.803,151.123,-185.15,1016.303,140.78,76.4
8.31,-1003.816,135.11,-200.163,1032.456,145.98,76.47
8.34,-1000.813,119.097,-239.194,1035.869,153.53,75.05
8.37,-1002.815,133.108,-242.197,1040.199,147.16,75.3
8.39,-1005.817,147.12,-197.16,1035.463,143.27,76.26
8.42,-1005.817,135.11,-179.146,1030.542,142.98,77.42
8.45,-1017.827,108.088,-205.167,1043.91,152.22,77.17
8.48,-1015.825,116.094,-191.155,1040.154,148.73,77.58
8.51,-1012.823,115.094,-180.146,1035.137,147.43,78.08
8.53,-1021.83,110.089,-195.159,1046.109,150.57,77.63
8.56,-1002.815,107.087,-184.15,1025.191,148.9,77.8
8.59,-1009.82,104.085,-185.15,1031.916,154.29,76.63
8.62,-1007.819,96.078,-209.17,1033.771,155.33,77.13
8.65,-989.804,108.088,-174.141,1010.802,148.17,78.3
8.67,-998.812,113.092,-170.138,1019.491,146.39,78.44
8.7,-998.812,126.102,-151.123,1018.02,141.53,78.98
8.73,-993.807,130.106,-156.127,1014.375,140.19,78.44
8.76,-989.804,124.101,-173.141,1012.468,144.37,77.85
8.79,-981.798,128.104,-184.15,1007.099,145.18,77.13
8.81,-977.794,130.106,-181.147,1002.908,144.31,77.15
8.84,-977.794,167.136,-181.147,1008.38,137.3,75.85
8.87,-964.784,160.13,-171.139,992.843,136.9,76.35
8.9,-982.799,149.121,-182.148,1010.598,141.5,77.68
8.93,-989.804,122.099,-186.151,1014.531,146.74,77.32
8.95,-988.803,118.096,-199.162,1015.551,149.33,76.82
8.98,-986.802,133.108,-182.148,1012.262,143.84,77.12
9.01,-1000.813,143.116,-175.142,1026.053,140.75,77.27
9.04,-1003.816,172.14,-186.151,1035.341,137.24,75.82
9.07,-991.806,174.141,-189.154,1024.589,137.37,75.47
9.09,-996.81,168.137,-204.166,1031.302,139.54,74.74
9.12,-978.795,193.157,-218.177,1021.25,136.59,73.98
9.15,-987.803,190.155,-187.152,1023.2,134.54,74.89
9.18,-1011.822,181.147,-195.159,1046.272,137.13,75.26
9.21,-992.807,172.14,-188.153,1025.036,137.54,75.59
9.23,-983.799,177.144,-186.151,1016.805,136.42,75.26
9.26,-988.803,168.137,-188.153,1020.492,138.22,75.68
9.29,-1006.818,157.128,-201.163,1038.671,142.01,75.77
9.32,-996.81,153.124,-201.163,1028.369,138.67,76.9
9.35,-1000.813,155.126,-188.153,1030.093,140.5,76.31
9.37,-985.801,175.142,-195.159,1020.081,138.09,75.1
9.4,-958.779,174.141,-184.15,991.712,136.6,75.19
9.43,-950.773,174.141,-172.14,981.797,130.9,75.66
9.46,-955.777,190.155,-159.129,987.416,129.92,75.46
9.49,-944.768,182.148,-155.126,974.591,130.42,75.79
9.51,-959.78,175.142,-171.139,990.525,134.34,75.69
9.54,-971.79,157.128,-176.143,1000.045,138.27,76.35
9.57,-968.787,161.131,-171.139,996.895,136.73,76.36
9.6,-984.8,158.128,-189.154,1015.192,140.11,75.94
9.63,-976.794,162.132,-190.155,1008.252,141.71,75.82
9.65,-974.792,150.122,-218.177,1010.127,143.4,75.52
9.68,-979.796,166.135,-197.16,1013.15,139.88,75.26
9.71,-991.806,180.146,-206.168,1028.901,138.85,74.57
9.74,-995.809,178.145,-202.164,1031.621,138.61,74.86
9.77,-990.805,178.145,-213.173,1029.015,139.02,74.14
9.79,-1000.813,171.139,-187.152,1032.444,137.56,75.78
9.82,-1011.822,158.128,-179.146,1039.655,138.57,76.71
9.85,-985.801,181.147,-186.151,1019.446,135.78,75.24
9.88,-984.8,195.159,-193.157,1022.364,134.7,74.42
9.91,-988.803,185.15,-197.16,1025.127,136.8,74.7
9.93,-992.807,171.139,-200.163,1027.141,139.47,75.14
9.96,-993.807,166.135,-195.159,1026.324,141.31,74.83
9.99,-985.801,183.149,-210.171,1024.46,138.93,74.21
10.02,-970.789,173.141,-221.18,1010.608,141.95,73.86
10.05,-981.798,165.134,-212.172,1017.946,142.11,74.69
10.07,-987.803,178.145,-206.168,1024.692,139.17,74.58
10.1,-991.806,142.115,-193.157,1020.385,143.66,76.41
10.13,-1006.818,132.107,-201.163,1035.182,146.71,76.56
10.16,-998.812,135.11,-204.166,1028.379,146.04,76.5
10.19,-983.799,132.107,-208.169,1014.223,147.6,75.93
10.21,-1002.815,131.107,-209.17,1032.753,147.92,76.17
10.24,-973.791,134.109,-198.161,1002.757,145.91,76.2
10.27,-978.795,137.111,-179.146,1004.456,142.57,77.02
10.3,-969.788,156.127,-123.1,989.959,128.25,78.41
10.33,-984.8,151.123,-139.113,1005.993,132.63,78.22
10.35,-986.802,148.12,-115.094,1004.472,126.75,78.83
10.38,-985.801,146.119,-123.1,1004.145,134.8,78.2
10.41,-994.808,153.124,-153.124,1018.105,135,77.72
10.44,-998.812,138.112,-162.132,1021.267,139.57,77.96
10.47,-1001.814,143.116,-173.141,1026.689,140.42,77.36
10.49,-981.798,161.131,-192.156,1013.318,140.02,75.67
10.52,-998.812,156.127,-178.145,1026.516,138.77,76.66
10.55,-1014.825,149.121,-180.146,1041.421,142.72,77.42
10.58,-1009.82,140.114,-147.12,1030.055,137.73,78.35
10.61,-1017.827,156.127,-153.124,1041.055,134.44,77.87
10.64,-1006.818,165.134,-128.104,1028.281,127.8,78.27
10.66,-1003.816,178.145,-147.12,1030.061,129.55,77.04
10.69,-1007.819,187.152,-201.163,1044.601,137.68,74.94
10.72,-992.807,180.146,-195.159,1027.718,137.29,75.02
10.75,-973.791,191.155,-186.151,1009.684,134.24,74.68
10.77,-989.804,189.154,-167.136,1021.482,134.39,75.03
10.8,-992.807,188.153,-181.147,1026.587,133.91,75.26
10.83,-977.794,186.151,-179.146,1011.349,133.9,75.2
10.86,-980.797,190.155,-190.155,1016.996,135,74.67
10.89,-970.789,201.163,-183.149,1008.187,131.96,73.72
10.92,-968.787,206.168,-205.167,1011.507,134.86,73.29
10.94,-958.779,197.16,-189.154,996.95,133.81,74.09
10.97,-967.786,193.157,-174.141,1002.12,132.04,74.96
11,-964.784,199.162,-179.146,1001.282,131.97,74.48
11.03,-960.781,208.169,-195.159,1002.258,133.15,73.46
11.06,-962.782,205.167,-187.152,1002.032,132.37,73.91
11.08,-965.785,199.162,-169.137,1000.506,124.53,75.74
11.11,-981.798,205.167,-146.119,1013.593,125.46,75.61
11.14,-997.811,200.163,-158.128,1029.901,128.31,75.66
11.17,-976.794,187.152,-156.127,1006.741,129.84,75.99
11.19,-987.803,194.158,-154.125,1018.433,128.44,75.91
11.22,-986.802,209.17,-144.117,1018.97,124.57,75.56
11.25,-987.803,200.163,-157.128,1020.053,128.13,75.55
11.28,-1008.82,187.152,-163.133,1038.92,134.31,76.98
11.31,-997.811,169.137,-148.12,1022.826,129.84,77.55
11.34,-1004.816,180.146,-142.115,1030.682,128.27,77.14
11.36,-1002.815,187.152,-130.106,1028.392,124.81,77.19
11.39,-1000.813,200.163,-132.107,1029.147,123.42,76.52
11.42,-1005.817,191.155,-165.134,1037.052,130.82,75.9
11.45,-989.804,180.146,-163.133,1019.204,132.16,76.2
11.48,-987.803,179.146,-166.135,1017.57,129.83,75.51
11.5,-1006.818,201.163,-170.138,1040.719,127.64,75.69
11.53,-992.807,193.157,-151.123,1022.65,128.04,76.12
11.56,-991.806,187.152,-144.117,1019.546,127.6,76.6
11.59,-976.794,172.14,-168.137,1005.996,134.33,76.16
11.62,-978.795,171.139,-203.165,1014.202,139.89,74.86
11.64,-975.793,163.133,-203.165,1009.98,141.24,75.05
11.67,-976.794,163.133,-206.168,1011.555,139.01,74.38
11.7,-966.785,181.147,-208.169,1005.397,138.42,74.23
11.73,-957.778,186.151,-202.164,996.424,137.36,73.99
11.76,-959.78,201.163,-197.16,1000.258,134.42,73.64
11.78,-954.776,210.171,-187.152,995.387,131.68,73.58
11.81,-964.784,202.164,-185.15,1002.975,140.58,73.71
11.84,-974.792,162.132,-203.165,1008.852,141.41,75.07
11.87,-986.802,150.122,-193.157,1016.673,142.15,76.08
11.9,-983.799,175.142,-188.153,1016.827,137.05,75.36
11.92,-977.794,180.146,-188.153,1011.897,136.25,75.08
11.95,-999.812,171.139,-217.176,1037.342,141.76,74.54
11.98,-985.801,172.14,-215.175,1023.59,141.34,74.38
12.01,-987.803,175.142,-209.17,1024.783,139.31,74.63
12.04,-1007.819,196.159,-181.147,1042.589,132.72,75.16
12.06,-994.808,197.16,-157.128,1026.258,128.55,75.78
12.09,-1008.82,181.147,-171.139,1039.144,133.37,76.12
12.12,-1013.824,176.143,-182.148,1045.009,135.96,75.97
12.15,-996.81,172.14,-176.143,1026.786,135.66,76.12
12.18,-1004.816,178.145,-191.155,1038.235,137.02,75.42
12.21,-1005.817,193.157,-193.157,1042.251,136.21,74.68
12.23,-988.803,196.159,-196.159,1026.981,135,74.33
12.26,-991.806,197.16,-197.16,1030.254,135,74.3
12.29,-979.796,187.152,-194.158,1016.23,136.05,74.61
12.32,-982.799,181.147,-194.158,1018.04,136.99,74.88
12.35,-974.792,180.146,-155.126,1003.362,130.73,76.29
12.37,-975.793,183.149,-154.125,1004.724,130.08,76.22
12.4,-985.801,189.154,-179.146,1019.645,134.37,75.29
12.43,-965.785,172.14,-161.131,994.151,134.5,75.97
12.46,-958.779,166.135,-177.144,989.059,136.84,75.79
12.48,-964.784,182.148,-192.156,1000.455,136.53,74.65
12.51,-955.777,191.155,-210.171,997.106,137.71,73.45
12.54,-963.783,222.181,-218.177,1012.839,133.34,71.69
12.57,-965.785,224.182,-213.173,1014.121,133.56,72.24
12.6,-972.79,218.177,-193.157,1015.496,131.52,73.32
12.63,-977.794,216.176,-208.169,1022.814,132.37,73.34
12.65,-989.804,208.169,-185.15,1028.264,131.65,74.28
12.68,-974.792,191.155,-216.176,1016.608,138.51,73.51
12.71,-984.8,186.151,-231.188,1028.558,141.16,73.23
12.74,-987.803,187.152,-228.185,1030.945,136.21,72.9
12.77,-982.799,213.173,-207.168,1026.769,134.18,73.17
12.79,-988.803,198.161,-193.157,1026.796,134.27,74.37
12.82,-997.811,208.169,-206.168,1039.935,134.72,73.64
12.85,-988.803,209.17,-188.153,1028.049,131.97,74.12
12.88,-995.809,190.155,-176.143,1028.99,132.81,75.41
12.91,-1008.82,170.138,-190.155,1040.588,138.18,75.81
12.93,-994.808,174.141,-192.156,1028.053,138.06,74.18
12.96,-992.807,197.16,-208.169,1033.379,136.56,73.89
12.99,-984.8,198.161,-186.151,1021.642,133.21,74.57
13.02,-986.802,187.152,-194.158,1022.986,136.05,74.72
13.05,-987.803,188.153,-182.148,1021.926,134.07,75.15
13.07,-986.802,182.148,-161.131,1016.326,131.5,76.16
13.1,-988.803,186.151,-151.123,1017.459,129.07,76.37
13.13,-980.797,188.153,-142.115,1008.742,126.2,76.13
13.16,-976.794,200.163,-161.131,1010.027,126.32,75.73
13.19,-972.79,195.159,-153.124,1003.92,128.12,75.69
13.21,-974.792,187.152,-183.149,1009.351,134.38,74.96
13.24,-969.788,181.147,-173.141,1001.639,133.71,75.51
13.27,-975.793,182.148,-173.141,1007.634,133.55,75.56
13.3,-965.785,175.142,-178.145,997.572,135.49,75.5
13.33,-982.799,166.135,-190.155,1014.718,137.68,75.34
13.35,-985.801,182.148,-186.151,1019.624,134.68,75.43
13.38,-982.799,182.148,-188.153,1017.09,135.93,75.08
13.41,-1001.814,165.134,-210.171,1036.857,141.84,75.06
13.44,-1003.816,167.136,-196.159,1036.368,139.57,75.6
13.47,-1003.816,180.146,-200.163,1039.309,138.01,75.04
13.5,-996.81,176.143,-207.168,1033.235,139.63,74.74
13.52,-986.802,175.142,-212.172,1024.436,135.68,73.27
