time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
7.18,-983.799,227.185,-79.064,1012.781,109.19,76.26
7.21,-992.807,217.176,-86.07,1019.921,111.62,76.76
7.23,-989.804,205.167,-102.083,1015.986,116.45,76.96
7.26,-992.807,195.159,-134.109,1020.655,125.48,76.95
7.29,-995.809,177.144,-138.112,1020.828,127.94,77.29
7.32,-999.812,176.143,-135.11,1024.161,127.49,77.48
7.35,-1001.814,202.164,-93.076,1026.238,114.72,77.47
7.37,-999.812,220.179,-84.068,1027.215,110.9,76.74
7.4,-1009.82,215.175,-81.066,1035.668,110.64,77.17
7.43,-1002.815,216.176,-88.072,1029.624,112.17,76.9
7.46,-999.812,214.174,-98.08,1027.188,110.64,76.99
7.49,-993.807,220.179,-89.072,1021.795,112.03,76.56
7.51,-994.808,219.178,-77.063,1021.578,109.37,76.85
7.54,-1007.819,210.171,-81.066,1032.687,111.09,77.4
7.57,-992.807,190.155,-98.08,1015.6,117.28,77.84
7.6,-1001.814,187.152,-111.09,1025.182,120.69,77.74
7.62,-994.808,189.154,-110.089,1018.598,120.2,77.59
7.65,-984.8,190.155,-106.086,1008.585,119.16,77.53
7.68,-984.8,189.154,-102.083,1007.984,114.47,78.08
7.71,-981.798,184.15,-101.082,1004.02,118.76,77.92
7.74,-969.788,185.15,-112.091,993.647,121.19,77.42
7.76,-968.787,183.149,-106.086,991.638,120.08,77.68
7.79,-971.79,187.152,-92.075,993.921,110.92,78.13
7.82,-969.788,198.161,-69.056,992.232,109.21,77.79
7.85,-970.789,194.158,-77.063,993.009,111.65,77.86
7.88,-984.8,195.159,-88.072,1007.807,114.29,77.73
7.9,-982.799,181.147,-94.076,1003.772,117.44,78.27
7.93,-992.807,182.148,-77.063,1012.315,112.93,78.73
7.96,-996.81,187.152,-78.063,1017.226,112.64,78.5
7.99,-999.812,198.161,-76.062,1022.095,111,78.01
8.02,-1001.814,193.157,-79.064,1023.324,115.73,77.92
8.04,-1006.818,197.16,-99.081,1030.714,116.68,77.64
8.07,-1002.815,192.156,-106.086,1026.555,118.9,77.65
8.1,-1010.821,203.165,-96.078,1035.503,115.31,77.47
8.13,-1011.822,213.173,-86.07,1037.61,115.09,77.39
8.15,-1016.826,207.168,-89.072,1041.532,113.27,77.5
8.18,-1007.819,209.17,-90.073,1033.23,113.3,77.27
8.21,-1002.815,223.181,-89.072,1031.204,111.76,76.52
8.24,-1000.813,222.181,-90.073,1029.128,112.07,76.53
8.27,-998.812,201.163,-117.095,1025.574,120.2,76.88
8.29,-991.806,199.162,-100.081,1016.543,116.68,77.33
8.32,-994.808,205.167,-89.072,1019.642,112.21,76.67
8.35,-997.811,221.18,-60.049,1023.793,105.19,77.06
8.38,-995.809,215.175,-91.074,1022.854,112.94,76.8
8.41,-975.793,213.173,-98.08,1003.611,114.71,76.48
8.43,-980.797,215.175,-95.077,1008.614,113.84,76.51
8.46,-977.794,221.18,-88.072,1006.359,114.99,76.15
8.49,-984.8,216.176,-114.093,1014.682,117.82,76.06
8.52,-980.797,210.171,-116.094,1009.758,118.92,76.24
8.55,-977.794,216.176,-104.085,1006.801,115.71,76.21
8.57,-971.79,227.185,-94.076,1002.416,112.49,75.8
8.6,-981.798,230.187,-84.068,1011.919,110.06,75.99
8.63,-988.803,213.173,-96.078,1016.074,114.26,76.7
8.66,-986.802,197.16,-97.079,1010.977,116.45,77.54
8.69,-992.807,205.167,-125.102,1021.474,116.45,77
8.71,-995.809,219.178,-81.066,1022.862,110.3,76.79
8.74,-987.803,233.189,-89.072,1018.855,110.91,75.82
8.77,-990.805,228.185,-80.065,1019.889,109.33,76.28
8.8,-1001.814,217.176,-80.065,1028.206,109.09,77.72
8.82,-1005.817,199.162,-79.064,1028.389,111.65,77.97
8.85,-1007.819,204.166,-75.061,1031.027,110.19,77.82
8.88,-1007.819,226.184,-69.056,1035.194,106.98,76.79
8.91,-1006.818,219.178,-75.061,1033.129,108.9,77.04
8.94,-1006.818,202.164,-83.067,1030.269,112.34,77.75
8.97,-1004.816,194.158,-91.074,1027.447,115.13,77.95
8.99,-996.81,189.154,-93.076,1018.858,115.61,77.79
9.02,-995.809,204.166,-97.079,1021.148,113.1,77.43
9.05,-994.808,208.169,-82.067,1019.663,111.52,77.32
9.08,-988.803,205.167,-89.072,1013.785,113.47,77.25
9.1,-984.8,201.163,-81.066,1008.4,111.95,77.58
9.13,-984.8,208.169,-69.056,1008.927,107.72,76.95
9.16,-975.793,208.169,-86.07,1001.456,112.46,77
9.19,-973.791,195.159,-99.081,998.085,116.92,77.33
9.22,-971.79,196.159,-110.089,997.483,119.3,76.97
9.24,-974.792,205.167,-103.084,1001.468,116.68,76.75
9.27,-972.79,229.186,-79.064,1002.546,109.03,76.01
9.3,-979.796,229.186,-95.077,1010.726,112.53,75.79
9.33,-983.799,207.168,-97.079,1010.052,115.76,77.28
9.35,-988.803,210.171,-67.054,1013.114,106.7,77.49
9.38,-997.811,226.184,-60.049,1024.886,104.87,76.8
9.41,-984.8,240.195,-103.084,1018.897,113.23,75.14
9.44,-989.804,244.198,-101.082,1024.482,112.49,75.05
9.47,-996.81,239.194,-86.07,1028.714,110.42,76.07
9.49,-994.808,226.184,-87.071,1023.906,111.05,76.31
9.52,-1001.814,231.188,-88.072,1031.909,110.85,76.13
9.55,-1008.82,224.182,-79.064,1036.449,109.43,76.74
9.58,-1003.816,218.177,-81.066,1030.446,110.38,76.95
9.61,-1004.816,213.173,-84.068,1030.614,111.52,77.15
9.63,-1002.815,211.172,-84.068,1028.25,111.71,77.23
9.66,-996.81,209.17,-97.079,1023.136,114.79,76.92
9.69,-985.801,212.172,-95.077,1012.848,114.14,76.73
9.72,-987.803,219.178,-84.068,1015.313,110.98,76.63
9.75,-993.807,206.168,-82.067,1018.28,111.71,77.41
9.77,-988.803,201.163,-80.065,1012.23,111.7,77.65
9.8,-990.805,201.163,-74.06,1013.729,108.99,77.21
9.83,-988.803,218.177,-77.063,1015.516,109.45,76.83
9.86,-981.798,221.18,-76.062,1009.273,108.98,76.6
9.89,-977.794,221.18,-87.071,1006.272,111.49,76.34
9.91,-971.79,215.175,-100.081,1000.346,114.94,76.28
9.94,-969.788,207.168,-99.081,996.606,115.56,76.68
9.97,-972.79,217.176,-93.076,1001.074,113.2,76.35
10,-978.795,220.179,-82.067,1006.605,107.14,77
10.02,-985.801,210.171,-79.064,1011.052,110.62,77.17
10.05,-989.804,204.166,-75.061,1013.425,110.19,77.61
10.08,-995.809,208.169,-83.067,1020.72,111.75,77.32
10.11,-988.803,217.176,-83.067,1015.775,110.93,76.77
10.14,-988.803,229.186,-77.063,1017.938,108.58,76.26
10.17,-993.807,225.183,-75.061,1021.761,108.43,76.57
10.19,-997.811,213.173,-79.064,1023.387,110.35,77.16
10.22,-997.811,190.155,-112.091,1021.934,121.62,77.38
10.25,-999.812,181.147,-121.098,1023.281,123.76,77.71
10.28,-1005.817,192.156,-88.072,1027.788,114.62,78.13
10.3,-1005.817,207.168,-66.054,1029.053,107.68,77.8
10.33,-998.812,225.183,-59.048,1025.582,95.43,76.24
10.36,-998.812,251.204,-36.029,1030.546,98.16,75.74
10.39,-999.812,246.2,-50.041,1030.894,101.49,75.89
10.42,-992.807,198.161,-91.074,1016.478,114.68,77.61
10.44,-995.809,192.156,-109.089,1020.029,119.58,77.49
10.47,-982.799,195.159,-119.097,1009.041,121.39,76.9
10.5,-979.796,209.17,-106.086,1007.475,116.89,76.54
10.53,-980.797,220.179,-91.074,1009.324,113.13,76.57
10.56,-962.782,215.175,-113.092,992.995,118.14,75.78
10.58,-960.781,198.161,-140.114,990.959,125.26,75.82
10.61,-968.787,205.167,-103.084,995.624,116.68,76.67
10.64,-975.793,208.169,-84.068,1001.286,111.99,77.04
10.67,-970.789,216.176,-79.064,997.704,109.59,76.4
10.7,-979.796,208.169,-87.071,1005.443,112.7,77.03
10.72,-973.791,207.168,-109.089,1001.543,117.77,76.48
10.75,-982.799,205.167,-130.106,1012.38,122.38,76.12
10.78,-981.798,212.172,-139.113,1014.049,123.25,75.51
10.81,-982.799,214.174,-128.104,1013.989,120.88,75.75
10.84,-983.799,217.176,-117.095,1014.267,118.33,75.92
10.86,-990.805,217.176,-104.085,1019.654,111.71,76.49
10.89,-992.807,218.177,-101.082,1021.511,114.86,76.39
10.92,-990.805,212.172,-91.074,1017.353,113.23,76.88
10.95,-1009.82,217.176,-68.055,1035.149,107.4,77.3
10.98,-1012.823,218.177,-64.052,1038.034,106.36,77.35
11,-1011.822,216.176,-106.086,1040.082,116.14,76.61
11.03,-1010.821,198.161,-109.089,1035.822,118.83,77.39
11.06,-1015.825,170.138,-126.102,1037.666,125.14,77.84
11.09,-1004.816,194.158,-91.074,1027.447,111.9,78.24
11.12,-1001.814,202.164,-68.055,1024.272,108.6,77.98
11.14,-991.806,220.179,-58.047,1017.609,104.77,77.07
11.17,-993.807,220.179,-66.054,1020.047,106.7,76.98
11.2,-987.803,205.167,-108.088,1014.658,117.78,76.79
11.23,-983.799,211.172,-87.071,1009.968,112.41,76.93
11.26,-992.807,221.18,-78.063,1020.137,109.6,76.81
11.28,-995.809,169.137,-65.053,1012.164,115.05,79.38
11.31,-995.809,158.128,-77.063,1011.226,115.98,79.98
11.34,-988.803,179.146,-62.05,1006.815,109.1,79.15
11.37,-984.8,204.166,-53.043,1007.139,104.56,77.91
11.4,-983.799,228.185,-53.043,1011.308,105.79,75.91
11.42,-980.797,236.192,-89.072,1012.76,110.66,75.57
11.45,-979.796,219.178,-105.085,1009.496,115.62,76.07
11.48,-991.806,187.152,-102.083,1014.458,118.61,77.87
11.51,-993.807,183.149,-93.076,1014.82,116.94,78.32
11.54,-998.812,185.15,-101.082,1020.844,118.63,78.07
11.56,-992.807,194.158,-97.079,1016.261,116.57,77.67
11.59,-988.803,209.17,-80.065,1013.851,109.65,76.56
11.62,-1003.816,234.19,-90.073,1034.7,107.99,76.22
11.65,-1001.814,240.195,-85.069,1033.713,109.5,75.73
11.68,-1000.813,228.185,-124.101,1033.971,118.54,75.45
11.7,-996.81,213.173,-130.106,1027.619,121.4,75.93
11.73,-1004.816,191.155,-113.092,1029.071,120.61,77.54
11.76,-1006.818,193.157,-85.069,1028.703,113.77,78.16
11.79,-1005.817,202.164,-66.054,1028.057,107.22,77.49
11.81,-997.811,222.181,-64.052,1024.252,107.97,76.83
11.84,-993.807,218.177,-86.07,1021.109,111.53,76.72
11.87,-990.805,207.168,-132.107,1020.816,122.52,76.07
11.9,-979.796,192.156,-143.116,1008.666,126.68,76.26
11.93,-970.789,196.159,-92.075,994.679,114.59,77.2
11.96,-969.788,210.171,-77.063,995.288,110.14,77
11.98,-960.781,221.18,-65.053,988.054,106.39,76.51
12.01,-977.794,223.181,-86.07,1006.628,111.09,76.25
12.04,-962.782,188.153,-122.099,988.564,122.98,76.89
12.07,-965.785,174.141,-127.103,989.556,126.13,77.42
12.1,-973.791,183.149,-115.094,997.527,122.15,77.48
12.12,-965.785,207.168,-110.089,993.87,116.46,75.68
12.15,-983.799,218.177,-95.077,1012.177,115.29,76.22
12.18,-981.798,203.165,-102.083,1007.782,116.68,76.96
12.21,-997.811,194.158,-90.073,1020.508,114.89,77.89
12.23,-1006.818,195.159,-95.077,1029.956,115.97,77.83
12.26,-989.804,228.185,-99.081,1020.587,113.47,75.8
12.29,-996.81,242.197,-95.077,1030.208,111.43,75.37
12.32,-1004.816,244.198,-91.074,1038.067,110.45,75.46
12.35,-1006.818,184.15,-108.088,1029.212,120.18,78.05
12.38,-1018.828,162.132,-119.097,1038.499,126.3,78.83
12.4,-1015.825,168.137,-108.088,1035.304,122.74,78.87
12.43,-1021.83,181.147,-98.08,1042.387,118.43,78.6
12.46,-1015.825,197.16,-94.076,1039.049,118.48,76.43
12.49,-1005.817,215.175,-119.097,1035.448,118.96,76.26
12.52,-998.812,214.174,-127.103,1029.393,120.69,76
12.54,-984.8,200.163,-122.099,1012.326,121.38,76.61
12.57,-984.8,209.17,-103.084,1012.032,116.24,76.68
12.6,-994.808,212.172,-80.065,1020.329,110.67,77.16
12.63,-990.805,205.167,-76.062,1014.679,110.34,77.55
12.65,-989.804,199.162,-77.063,1012.579,113.71,78.25
12.68,-986.802,176.143,-109.089,1008.318,121.77,78.14
12.71,-986.802,180.146,-114.093,1009.578,122.35,77.81
12.74,-981.798,203.165,-111.09,1008.734,118.67,76.73
12.77,-972.79,213.173,-113.092,1002.274,117.95,76.07
12.79,-967.786,238.194,-111.09,1002.84,115,74.81
12.82,-967.786,240.195,-103.084,1002.462,113.23,74.89
12.85,-972.79,230.187,-101.082,1004.751,114.86,76.12
12.88,-973.791,213.173,-93.076,1001.187,114.93,76.43
12.91,-986.802,215.175,-101.082,1015.035,115.16,76.45
12.94,-997.811,234.19,-70.057,1027.317,106.65,76.23
12.96,-998.812,234.19,-62.05,1027.774,104.84,76.37
12.99,-1001.814,237.193,-74.06,1032.171,107.48,76.23
13.02,-989.804,239.194,-116.094,1024.892,115.89,74.96
13.05,-976.794,227.185,-114.093,1009.334,116.67,75.41
13.07,-995.809,229.186,-87.071,1025.545,110.8,76.17
13.1,-998.812,213.173,-88.072,1025.097,112.45,77
13.13,-991.806,218.177,-105.085,1020.942,115.72,76.28
13.16,-995.809,223.181,-114.093,1026.87,117.08,75.87
13.19,-994.808,232.189,-111.09,1027.568,109.67,75.84
13.21,-992.807,234.19,-74.06,1022.739,107.55,76.1
13.24,-996.81,230.187,-57.046,1024.632,103.92,76.62
13.27,-1004.816,202.164,-82.067,1028.232,112.09,77.75
13.3,-989.804,199.162,-90.073,1013.652,114.34,77.55
13.33,-982.799,217.176,-99.081,1011.373,114.52,76.35
13.35,-978.795,225.183,-98.08,1009.142,113.54,75.91
13.38,-973.791,218.177,-107.087,1003.662,118.03,76.83
13.41,-974.792,191.155,-114.093,999.888,122.35,76.93
13.44,-974.792,184.15,-119.097,999.157,122.89,77.32
13.47,-967.786,199.162,-80.065,991.305,111.9,77.49
