time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
1.9,-1078.877,27.022,-18.015,1459.109,138.95,87.82
1.93,-1070.87,3.002,-20.016,1451.599,171.47,88.92
1.96,-1058.86,-34.028,-23.019,1441.123,-124.08,87.78
1.98,-1046.851,-5.004,-50.041,1413.628,-174.29,87.25
2.01,-1042.847,36.029,-33.027,1422.626,104.04,88.38
2.04,-1022.831,4.003,-45.037,1399.341,174.92,87.47
2.07,-1021.83,-19.015,-68.055,1383.119,-164.39,86.04
2.1,-1011.822,-13.011,-35.028,1398.257,-159.62,87.89
2.12,-1006.818,-27.022,-17.014,1407.364,-122.2,88.18
2.15,-991.806,-64.052,-38.031,1383.172,-120.7,85.7
2.18,-986.802,-74.06,-40.033,1378.695,-118.39,85.12
2.21,-980.797,-78.063,-46.037,1370.438,-122.57,85.02
2.24,-968.787,-76.062,-40.033,1365.969,-113.47,85.11
2.26,-964.784,-52.042,-38.031,1363.415,-126.16,86.18
2.29,-943.767,-28.023,-1.001,1374.584,-92.05,88.3
2.32,-943.767,-16.013,-15.012,1364.241,-133.15,88.67
2.35,-942.766,-6.005,-24.02,1356.975,176.99,87.7
2.38,-968.787,-9.007,-33.027,1368.819,-164.74,87.98
2.4,-991.806,-30.024,-20.016,1394.614,-123.69,87.92
2.43,-1007.819,-52.042,-14.011,1410.879,-105.07,86.94
2.46,-1014.825,-35.028,-24.02,1408.415,-124.44,87.6
2.49,-1026.834,7.006,-42.034,1404.328,170.54,87.62
2.51,-1032.839,5.004,-52.042,1401.929,174.51,87.1
2.54,-1045.85,-3.002,-6.005,1442.857,-161.57,89.65
2.57,-1043.848,22.018,8.006,1451.269,133.67,88.33
2.6,-1045.85,22.018,-47.038,1415.07,154.92,87.16
2.63,-1059.861,15.012,-27.022,1438.825,150.95,88.33
2.65,-1053.856,21.017,11.009,1460.546,62.35,88.71
2.68,-1055.858,24.02,0,1454.446,11.77,88.68
2.71,-1060.862,-13.011,27.022,1476.608,-25.71,88.38
2.74,-1073.873,-22.018,59.048,1508.4,-20.45,86.64
2.77,-1038.844,-17.014,7.006,1446.909,-67.62,88.99
2.79,-1035.842,-17.014,11.009,1447.548,-57.09,88.88
2.82,-1034.841,-20.016,24.02,1455.992,-39.81,88.27
2.85,-1026.834,-1.001,47.038,1466.519,-1.22,87.38
2.88,-1011.822,12.01,30.024,1443.911,55.1,87.01
2.91,-988.803,59.048,-9.007,1401.173,86.12,86.59
2.93,-985.801,41.033,9.007,1411.235,77.62,87.56
2.96,-983.799,24.02,35.028,1428.188,34.44,87.53
2.99,-976.794,23.019,2.002,1399.522,85.03,88.64
3.02,-980.797,5.004,-26.021,1382.253,-174.64,88.11
3.05,-987.803,10.008,2.002,1407.075,78.69,89.41
3.07,-993.807,12.01,29.024,1430.625,22.48,88.19
3.1,-998.812,27.022,-38.031,1386.989,144.61,87.33
3.13,-998.812,17.014,-37.03,1387.525,155.32,87.66
3.16,-1010.821,27.022,-29.024,1401.886,137.05,87.75
3.18,-1020.829,42.034,-31.025,1408.109,126.43,87.07
3.21,-1027.835,30.024,-21.017,1419.772,124.11,87.91
3.24,-1053.856,30.024,-16.013,1442.132,111.8,88.22
3.27,-1040.846,35.028,-19.015,1430.705,118.5,87.81
3.3,-1047.851,61.05,-9.007,1443.532,98.39,86.63
3.32,-1037.843,90.073,-24.02,1427.505,104.93,84.87
3.35,-1048.852,72.059,-34.028,1427.72,139.64,85.67
3.38,-1043.848,23.019,-81.066,1390.895,164.15,85.38
3.41,-1049.853,3.002,-80.065,1395.88,177.85,85.64
3.44,-1050.854,24.02,-37.03,1425.546,147.03,87.59
3.46,-1055.858,23.019,-34.028,1431.247,145.92,87.77
3.49,-1043.848,35.028,-37.03,1420.619,136.59,87.2
3.52,-1038.844,35.028,-40.033,1414.907,138.81,87.07
3.55,-1033.84,81.066,-28.023,1421.315,108.23,85.05
3.58,-1023.832,61.05,-33.027,1409.608,112.29,86.31
3.6,-1019.829,56.046,-60.049,1388.056,136.97,85.4
3.63,-1000.813,53.043,-72.059,1365.839,143.64,84.89
3.66,-998.812,49.04,-56.046,1375.165,138.81,85.74
3.69,-997.811,39.032,-39.032,1385.861,135,86.81
3.72,-986.802,29.024,-43.035,1374.919,146,86.99
3.74,-987.803,22.018,-30.024,1384.591,143.75,87.84
3.77,-980.797,73.059,-28.023,1382.765,110.98,85.44
3.8,-987.803,60.049,-37.03,1380.822,121.66,85.91
3.83,-991.806,39.032,-35.028,1384.331,131.91,86.97
3.86,-985.801,35.028,-26.021,1386.241,126.61,87.47
3.88,-993.807,33.027,-9.007,1403.856,107.24,88.25
3.91,-1000.813,27.022,-41.033,1386.353,139.84,87.6
3.94,-998.812,43.035,-25.02,1396.446,120.17,87.15
3.97,-1013.824,50.041,-13.011,1415.8,104.57,87.08
3.99,-1023.832,43.035,-9.007,1425.535,101.82,87.54
4.02,-1026.834,41.033,-26.021,1415.877,114.52,86.53
4.05,-1031.838,52.042,-43.035,1408.255,129.59,86.26
4.08,-1035.842,66.054,-41.033,1413.134,121.85,85.71
4.11,-1056.859,64.052,34.028,1479.955,62.02,86.07
4.13,-1069.869,68.055,62.05,1509.04,47.64,85.08
4.16,-1058.86,54.044,14.011,1467.08,75.47,86.98
4.19,-1062.864,49.04,12.01,1468.417,76.24,87.28
4.22,-1059.861,36.029,26.021,1475.576,51.77,87.75
4.25,-1057.859,51.041,27.022,1475.278,75.7,87.15
4.27,-1043.848,68.055,-6.005,1443.01,95.04,86.26
4.3,-1028.836,86.07,-11.009,1429.69,97.29,85.18
4.33,-1019.829,84.068,-12.01,1422.407,98.13,85.24
4.36,-1016.826,60.049,-10.008,1420.431,110.32,88.36
4.38,-1010.821,-11.009,-12.01,1413.508,-137.49,89.08
4.41,-1007.819,-12.01,-25.02,1402.294,-154.36,88.42
4.44,-1003.816,33.027,-46.037,1385.201,144.34,86.77
4.47,-991.806,28.023,-37.03,1382.67,142.88,87.32
4.5,-991.806,33.027,-25.02,1391.17,127.15,87.61
4.53,-977.794,60.049,-9.007,1393.468,98.53,86.45
4.55,-964.784,55.045,-27.022,1371.322,163.5,88.32
4.58,-975.793,-15.012,-45.037,1365.413,-160.77,87.33
4.61,-979.796,9.007,-17.014,1387.928,152.1,88.87
4.64,-974.792,20.016,-32.026,1373.897,147.99,87.78
4.66,-977.794,-15.012,-103.084,1326.939,-171.71,83.92
4.69,-984.8,-54.044,-127.103,1317.08,-170.17,82.62
4.72,-993.807,15.012,-87.071,1349.562,170.22,84.92
4.75,-991.806,33.027,-84.068,1350.445,158.55,84.8
4.78,-1005.817,37.03,-52.042,1382.629,144.57,86.37
4.8,-1019.829,44.036,-11.009,1421.3,104.04,87.45
4.83,-1036.842,32.026,-73.059,1391.146,156.33,85.6
4.86,-1046.851,57.046,-81.066,1394.127,144.87,84.59
4.89,-1055.858,75.061,-60.049,1415.619,129.09,85.61
4.92,-1066.867,23.019,-65.053,1418.753,160.51,86.3
4.94,-1058.86,-7.006,-84.068,1400.059,-175.24,85.44
4.97,-1042.847,40.033,-125.102,1361.83,162.26,82.82
5,-1042.847,87.071,-107.087,1375.647,140.89,82.46
5.03,-1033.84,46.037,-38.031,1412.915,129.56,86.69
5.05,-1032.839,36.029,-33.027,1415.306,132.51,87.29
5.08,-1026.834,38.031,-42.034,1404.825,137.86,86.84
5.11,-1012.823,69.056,-36.029,1399.935,117.55,85.6
5.14,-1005.817,90.073,-44.036,1390.557,116.05,84.31
5.17,-1001.814,105.085,-34.028,1395.628,107.94,83.71
5.19,-1007.819,112.091,-28.023,1404.636,104.04,83.46
5.22,-1002.815,105.085,-36.029,1394.962,89.37,84.87
5.25,-1009.82,91.074,-9.007,1417.779,95.65,84.82
5.28,-999.812,97.079,-31.025,1395.694,107.72,84.18
5.31,-977.794,84.068,-71.058,1351.327,130.21,83.58
5.34,-977.794,69.056,-64.052,1355.304,132.85,84.5
5.36,-986.802,67.054,-10.008,1399.413,98.49,86.07
5.39,-985.801,91.074,-19.015,1393.71,101.79,84.61
5.42,-981.798,107.087,-36.029,1380.085,106.31,82.56
5.45,-986.802,137.111,-31.025,1389.78,97.9,82.01
5.47,-989.804,148.12,14.011,1424.735,84.6,81.45
5.5,-1008.82,132.107,-11.009,1418.899,94.76,82.51
5.53,-1011.822,117.095,-26.021,1409.301,102.53,83.24
5.56,-1014.825,105.085,-24.02,1411.896,103.45,84.76
5.59,-1039.845,65.053,-38.031,1418.06,120.31,85.86
5.61,-1038.844,69.056,-56.046,1405.353,129.06,85.11
5.64,-1051.855,63.051,-47.038,1420.743,126.72,85.72
5.67,-1047.851,74.06,-60.049,1409.605,129.04,84.8
5.7,-1042.847,133.108,-56.046,1412.904,112.83,82.12
5.73,-1045.85,131.107,-54.044,1416.271,112.4,82.28
5.75,-1043.848,93.076,-66.054,1403.758,125.95,83.87
5.78,-1030.838,95.077,-57.046,1400.295,133.77,82.76
5.81,-1031.838,61.05,-104.085,1367.875,149.61,83.33
5.84,-1029.837,27.022,-120.098,1354.814,167.32,83.18
5.86,-1030.838,55.045,-79.064,1383.394,145.15,84.66
5.89,-1023.832,85.069,-134.109,1343.591,147.01,81.12
5.92,-1017.827,74.06,-137.111,1336.426,151.62,81.3
5.95,-1003.816,87.071,-96.078,1353.625,137.82,82.64
5.98,-982.799,68.055,-102.083,1332.959,146.31,82.88
6,-983.799,59.048,-99.081,1335.292,149.21,83.31
6.03,-985.801,5.004,-94.076,1338.853,176.96,84.54
6.06,-971.79,0,-126.102,1306.932,180,82.61
6.09,-960.781,10.008,-149.121,1283.431,163.19,80.57
6.12,-937.762,72.059,-140.114,1274.36,147.26,81.97
6.14,-951.773,88.072,-98.08,1314.188,138.08,82.11
6.17,-973.791,58.047,-72.059,1346.371,141.15,84.57
6.2,-975.793,58.047,-120.098,1315.207,154.2,82.22
6.23,-988.803,76.062,-112.091,1331.127,141.4,81.64
6.26,-1004.816,87.071,-105.085,1348.373,140.36,82.27
6.28,-1010.821,81.066,-112.091,1347.855,144.13,82.21
6.31,-1023.832,23.019,-144.117,1334.652,170.93,81.89
6.34,-1016.826,73.059,-131.107,1339.496,150.87,81.6
6.37,-1031.838,42.034,-105.085,1366.503,158.2,83.74
6.4,-1035.842,31.025,-111.09,1365.317,164.4,83.65
6.42,-1034.841,56.046,-109.089,1366.66,138.93,81.92
6.45,-1019.829,109.089,-81.066,1377.095,121.58,82.84
6.48,-1021.83,83.067,-100.081,1364.145,140.31,82.75
6.51,-1031.838,67.054,-93.076,1375.39,144.23,83.66
6.53,-1037.843,78.063,-88.072,1383.772,138.45,83.53
6.56,-1028.836,79.064,-83.068,1380.406,133.33,83.26
6.59,-1025.833,95.077,-72.059,1386.524,127.16,83.37
6.62,-1024.833,62.05,-83.068,1376.553,143.24,84.22
6.65,-1030.838,81.066,-52.042,1402.791,122.7,84.66
6.68,-1024.833,62.05,-62.05,1390.641,135,85.11
6.7,-1014.825,45.037,-83.068,1368.453,151.53,84.68
6.73,-1014.825,60.049,-56.046,1387.272,133.03,85.37
6.76,-992.807,69.056,-62.05,1367.546,123.45,86.14
6.79,-990.805,35.028,-37.03,1382.112,136.59,87.05
6.81,-985.801,44.036,-56.046,1365.574,141.84,85.86
6.84,-977.794,6.005,-99.081,1329.577,176.53,84.2
6.87,-972.79,6.005,-87.071,1334.09,176.05,84.87
6.9,-969.788,22.018,-74.06,1341.021,149.26,84.89
6.93,-961.781,69.056,-108.088,1313.507,147.43,82.4
6.95,-968.787,93.076,-78.063,1340.589,129.99,82.85
6.98,-975.793,33.027,-66.054,1351.117,153.43,85.67
7.01,-987.803,11.009,-74.06,1353.972,171.54,85.67
7.04,-1007.819,-24.02,-135.11,1328.274,-169.92,82.25
7.07,-1016.826,-39.032,-135.11,1335.475,-163.89,82.13
7.09,-1014.825,-21.017,-128.104,1338.1,167.42,83.57
7.12,-1026.834,33.027,-120.098,1352.667,164.62,83.08
7.15,-1031.838,33.027,-139.113,1344.213,166.64,82.11
7.18,-1063.864,5.004,-156.127,1357.923,178.16,81.65
7.21,-1073.873,-11.009,-148.12,1370.774,-175.75,82.13
7.23,-1083.881,15.012,-100.081,1408.856,171.47,84.7
7.26,-1095.89,65.053,-72.059,1437.457,137.92,84.94
7.29,-1105.899,73.059,-64.052,1450.637,131.24,84.98
7.32,-1115.907,28.023,-78.063,1447.757,160.25,85.75
7.34,-1113.905,16.013,-108.088,1427.077,171.57,84.4
7.37,-1098.893,46.037,-143.116,1394.251,162.17,82.21
7.4,-1084.881,19.015,-140.114,1384.462,172.27,82.57
7.43,-1063.864,-13.011,-178.145,1344.404,-169.15,79.33
7.46,-1039.845,-34.028,-163.133,1335.209,-168.22,80.9
7.48,-1025.833,-7.006,-136.111,1341.152,-177.05,82.43
7.51,-1002.815,57.046,-69.056,1369.507,140.44,84.9
7.54,-991.806,44.036,-95.077,1343.318,155.15,83.97
7.57,-985.801,26.021,-129.105,1315.651,168.6,82.39
7.6,-981.798,-11.009,-172.14,1284.29,-176.34,80.04
7.62,-974.792,-29.024,-193.157,1265.724,-166.88,78.5
7.65,-983.799,-26.021,-178.145,1282.179,-170.36,81.03
7.68,-989.804,-2.002,-111.09,1330.367,-178.97,83.6
7.71,-968.787,45.037,-99.081,1323.719,155.56,83.59
7.74,-973.791,6.005,-122.099,1311.112,177.18,82.84
7.76,-980.797,-25.02,-120.098,1317.883,-157.19,83.22
7.79,-982.799,-16.013,-105.085,1329.294,-171.34,83.83
7.82,-984.8,-9.007,-107.087,1329.363,-175.19,83.77
7.85,-999.812,28.023,-105.085,1342.119,165.07,83.79
7.88,-1012.823,8.007,-98.08,1356.221,175.33,84.45
7.9,-1033.84,39.032,-58.047,1399.151,146.08,86.13
7.93,-1052.855,38.031,-23.019,1436.817,121.18,87.58
7.96,-1071.871,8.007,-39.032,1439.594,-165.62,87.85
7.99,-1075.874,-16.013,-81.066,1414.992,-169.34,85.4
8.01,-1080.878,-3.002,-62.05,1431.103,-177.23,86.71
8.04,-1086.883,27.022,-56.046,1439.825,154.26,86.72
8.07,-1074.873,14.011,-76.062,1417.466,169.56,85.88
8.1,-1058.86,12.01,-96.078,1392.266,173.99,84.87
8.13,-1053.856,8.007,-61.05,1411.49,172.53,86.66
8.15,-1037.843,16.013,-57.046,1402.333,164.32,86.73
8.18,-1026.834,1.001,-6.005,1429.131,170.54,89.66
8.21,-1019.829,9.007,-36.029,1403.343,165.96,87.91
8.24,-1010.821,15.012,-14.011,1412.147,133.03,88.84
8.27,-1010.821,24.02,24.02,1439.081,45,88.08
8.29,-996.81,31.025,19.015,1425.828,55.84,88.05
8.32,-987.803,20.016,-53.043,1368.533,145.41,87.96
8.35,-986.802,20.016,4.003,1407.907,78.69,88.81
8.38,-975.793,62.05,24.02,1415.852,68.84,86.1
8.41,-974.792,81.066,14.011,1408.904,80.19,85.18
8.43,-976.794,86.07,5.004,1404.125,91.91,86.5
8.46,-990.805,40.033,15.012,1418.995,69.44,87.53
8.49,-985.801,21.017,0,1404.366,90,88.78
8.52,-1003.816,57.046,-7.006,1413.131,97,86.72
8.55,-1002.815,87.071,16.013,1430.21,79.58,84.95
8.57,-1015.825,69.056,7.006,1432.037,84.21,86.09
8.6,-1020.829,71.058,-4.003,1427.989,93.22,86.01
8.63,-1024.833,74.06,-3.002,1431.702,92.32,85.86
8.66,-1032.839,99.081,-45.037,1410.152,94.62,84.5
8.68,-1030.838,113.092,-6.005,1436.469,93.04,83.73
8.71,-1038.844,94.076,-41.033,1416.921,113.57,84.36
8.74,-1035.842,77.063,-75.061,1390.834,134.25,84.07
8.77,-1035.842,66.054,-93.076,1378.348,146.77,82.45
8.8,-1057.859,84.068,-90.073,1397.892,136.97,83.36
8.82,-1056.859,82.067,-76.062,1406.182,132.83,83.96
8.85,-1057.859,90.073,-25.02,1441.446,105.52,84.95
8.88,-1054.857,58.047,-38.031,1428.803,123.23,86.24
8.91,-1046.851,19.015,-36.029,1423.2,152.18,87.77
8.94,-1044.849,44.036,-19.015,1433.869,113.36,87.37
8.96,-1048.852,73.059,-5.004,1447.565,94.93,86.82
8.99,-1017.827,43.035,-63.051,1384.087,154.95,84.3
9.02,-1008.82,45.037,-103.084,1350.631,156.4,83.64
9.05,-997.811,41.033,-73.059,1362.545,150.68,85.2
9.07,-991.806,41.033,-56.046,1369.822,143.79,85.99
9.1,-983.799,21.017,-60.049,1360.813,-169.62,85.8
9.13,-974.792,-24.02,-86.07,1336.437,-164.41,84.76
9.16,-961.781,-2.002,-109.089,1311.011,-178.95,83.53
9.19,-950.773,27.022,-115.094,1299.137,166.79,82.91
9.21,-960.781,29.024,-87.071,1325.663,161.57,84.54
9.24,-964.784,-24.02,-90.073,1326.406,-165.07,84.48
9.27,-972.79,-28.023,-70.057,1346.069,-158.2,85.56
9.3,-969.788,-20.016,-48.039,1359.088,-162.65,87.03
9.33,-980.797,-11.009,-18.015,1387.941,-100.3,89.35
9.35,-993.807,1.001,3.002,1411.973,18.43,89.82
9.38,-1019.829,45.037,-9.007,1422.724,101.31,87.42
9.41,-1035.842,19.015,-23.019,1424.016,140.44,88.35
9.44,-1041.847,18.015,-36.029,1419.51,-171.18,86.78
9.47,-1059.861,-18.015,-49.04,1424.063,-159.83,87.18
9.49,-1051.855,-8.007,-31.025,1430.166,-165.53,88.26
9.52,-1054.857,0,-43.035,1424.256,180,87.66
9.55,-1039.845,29.024,-37.03,1417.544,141.91,87.41
9.58,-1051.855,19.015,15.012,1461.851,51.71,88.68
9.61,-1048.852,-3.002,24.02,1465.85,-7.13,88.68
9.63,-1038.844,-10.008,23.019,1458.034,-12.26,88.7
9.66,-1025.833,17.014,6.005,1436.896,67.62,88.97
9.69,-1017.827,42.034,11.009,1435.227,75.32,87.56
9.72,-1003.816,64.052,18.015,1431.119,74.29,86.21
9.75,-1003.816,76.062,20.016,1433.131,75.26,85.52
9.77,-1009.82,62.05,20.016,1436.67,68.59,86.91
9.8,-1007.819,24.02,17.014,1431.989,54.69,88.33
9.83,-1008.82,1.001,18.015,1433.203,3.18,88.98
9.86,-1005.817,9.007,48.039,1452.63,10.62,87.22
9.88,-992.807,18.015,15.012,1419.943,50.19,88.65
9.91,-995.809,51.041,19.015,1425.705,69.57,86.87
9.94,-995.809,50.041,37.03,1438.6,53.5,86.42
9.97,-994.808,41.033,25.02,1428.984,64.32,86.68
10,-987.803,53.043,17.014,1418.762,113.46,86.65
10.02,-988.803,66.054,-33.027,1384.606,116.57,85.73
10.05,-999.812,54.044,-21.017,1400.34,111.25,86.68
10.08,-995.809,65.053,-27.022,1393.755,112.56,85.95
10.11,-1008.82,81.066,-34.028,1399.068,107.45,85.84
10.14,-1015.825,61.05,-63.051,1383.294,135.92,85.06
10.16,-1029.837,57.046,-60.049,1395.466,136.47,85.4
10.19,-1041.847,85.069,31.025,1468.228,69.96,85.03
10.22,-1038.844,77.063,-17.014,1432.27,102.45,85.66
10.25,-1039.845,79.064,-49.04,1411.33,121.81,84.89
10.27,-1037.843,78.063,-45.037,1412.504,119.98,85.04
10.3,-1039.845,98.08,-49.04,1412.523,124.99,85.26
10.33,-1040.846,53.043,-76.062,1392.78,150.84,84.03
10.36,-1047.851,54.044,-76.062,1398.061,144.61,84.91
10.39,-1048.852,11.009,-112.091,1374.261,174.39,83.87
10.42,-1042.847,26.021,-110.089,1371.185,166.7,83.81
10.44,-1032.839,58.047,-87.071,1379.698,136.69,83.36
10.47,-1022.831,103.084,-75.061,1382.867,126.06,82.89
10.5,-1018.828,98.08,-46.037,1399.169,115.14,83.93
10.53,-1021.83,125.102,9.007,1441.486,85.88,83
10.56,-1006.818,133.108,-9.007,1418.967,93.87,82.45
10.58,-986.802,120.098,-74.06,1358.516,121.66,81.86
10.61,-984.8,99.081,-97.079,1339.744,134.42,81.98
10.64,-984.8,86.07,-67.055,1359.274,108.43,86.32
10.67,-985.801,50.041,4.003,1407.953,85.43,87.08
10.69,-992.807,43.035,21.017,1424.778,63.97,87.24
10.72,-980.797,42.034,-57.046,1361.209,143.62,85.87
10.75,-984.8,49.04,-54.044,1366.407,137.78,85.76
10.78,-999.812,40.033,-45.037,1383.178,138.37,86.55
10.81,-1019.829,63.051,17.014,1441.646,74.9,86.34
10.84,-1011.822,71.058,-3.002,1422.265,92.35,85.83
10.86,-1012.823,70.057,-27.022,1406.202,115.24,85.63
10.89,-1016.826,77.063,-37.03,1402.564,115.67,85.19
10.92,-1028.836,110.089,-16.013,1427.884,98.28,83.83
10.95,-1031.838,117.095,-5.004,1438.2,92.45,83.52
10.98,-1039.845,117.095,-9.007,1441.199,95.41,84.76
11,-1051.855,74.06,27.022,1471.957,69.95,85.71
11.03,-1051.855,67.054,44.036,1483.545,56.71,85.64
11.06,-1060.862,54.044,24.02,1475.454,66.04,86.81
11.09,-1050.854,41.033,10.008,1458.113,76.29,87.7
11.11,-1030.838,59.048,-12.01,1429.069,101.5,86.65
11.14,-1031.838,72.059,-21.017,1424.181,106.26,85.84
11.17,-1026.834,56.046,-17.014,1422.6,122.01,87.38
11.2,-1026.834,49.04,-46.037,1402.44,133.19,86.25
11.23,-1023.832,67.054,-30.024,1411.942,114.12,85.9
11.26,-1015.825,89.072,32.026,1450.832,70.22,84.68
11.28,-1019.829,94.076,57.046,1471.818,58.77,83.84
11.31,-1016.826,69.056,36.029,1453.293,62.45,85.62
11.34,-1016.826,74.06,38.031,1454.967,62.82,85.32
11.37,-1000.813,95.077,26.021,1436.449,75.83,83.84
11.4,-985.801,107.087,-21.017,1393.441,108.6,83.46
11.42,-980.797,112.091,-43.035,1374.885,111,83.02
11.45,-982.799,123.1,-24.02,1390.534,101.04,82.73
11.48,-989.804,125.102,-20.016,1398.474,99.09,82.71
11.51,-989.804,101.082,39.032,1438.582,72.41,82.6
11.53,-981.798,122.099,-9.007,1400.322,94.22,82.89
11.56,-979.796,110.089,-38.031,1377.499,109.06,83.22
11.59,-998.812,84.068,-61.05,1373.434,125.99,84.06
11.62,-999.812,100.081,-44.036,1386.906,113.75,83.76
11.65,-999.812,199.162,8.006,1433.655,87.7,78.73
11.68,-1005.817,160.13,12.01,1435.783,85.71,80.93
11.7,-1013.824,130.106,-10.008,1422.972,117.72,82.47
11.73,-1017.827,128.104,-70.057,1384.621,118.67,81.84
11.76,-1023.832,128.104,-69.056,1389.712,118.33,81.91
11.79,-1036.842,118.096,-58.047,1405.796,116.18,82.77
11.81,-1036.842,124.101,-37.03,1420.477,106.61,82.88
11.84,-1036.842,160.13,16.013,1460.468,84.29,81.18
11.87,-1039.845,163.133,26.021,1469.901,80.94,80.97
11.9,-1042.847,165.134,13.011,1463.212,85.82,80.23
11.93,-1043.848,156.127,-2.002,1452.582,90.73,81.49
11.96,-1039.845,128.104,-29.024,1428.455,102.77,82.8
11.98,-1043.848,109.089,-11.009,1442.09,95.76,84
12.01,-1019.829,100.081,-28.023,1412.376,105.64,84.18
12.04,-1018.828,88.072,-9.007,1424.02,95.84,85.03
12.07,-1017.827,105.085,6.005,1434.943,86.73,84.1
12.1,-1014.825,103.084,5.004,1431.967,86.78,84.98
12.12,-1009.82,74.06,30.024,1444.359,49.14,84.46
12.15,-998.812,56.046,78.063,1470.709,35.68,84.5
12.18,-994.808,57.046,31.025,1433.845,61.46,86.27
12.21,-985.801,73.059,13.011,1415.391,79.9,85.7
12.23,-987.803,61.05,2.002,1408.364,96.52,85.9
12.26,-981.798,60.049,0,1402.688,90,86.5
12.29,-980.797,63.051,26.021,1420.795,67.57,86.02
12.32,-993.807,50.041,36.029,1436.494,54.25,86.45
12.35,-996.81,46.037,28.023,1432.683,58.67,86.91
12.38,-1011.822,37.03,-3.002,1420.971,94.64,87.9
12.4,-1012.823,52.042,0,1424.261,90,87.06
12.43,-1023.832,54.044,9.007,1438.488,78.44,87.48
12.46,-1037.843,76.062,5.004,1446.699,74.55,85.64
12.49,-1039.845,99.081,23.019,1462.074,76.92,84.41
12.52,-1048.852,87.071,43.035,1481.754,63.7,84.71
12.54,-1045.85,89.072,55.045,1488.239,58.28,84.28
12.57,-1061.863,78.063,15.012,1471.019,76.18,86.59
12.6,-1052.855,63.051,-22.018,1438.377,109.25,86.37
12.63,-1047.851,76.062,-11.009,1442.873,98.24,85.81
12.65,-1039.845,92.075,-24.02,1429.088,104.62,84.77
12.68,-1031.838,71.058,-31.025,1417.269,113.59,85.7
12.71,-1026.834,86.07,-10.008,1428.944,96.63,85.18
12.74,-1023.832,104.085,3.002,1437.038,88.35,84.19
12.77,-1023.832,117.095,3.002,1438.039,89.37,84.9
12.79,-1019.829,84.068,2.002,1432.175,88.64,85.29
12.82,-1013.824,98.08,21.017,1442.198,77.91,84.35
12.85,-1000.813,139.113,41.033,1450.769,73.57,81.75
12.88,-998.812,149.121,43.035,1451.821,73.9,81.17
12.91,-994.808,107.087,-12.01,1406.142,96.4,83.82
12.94,-992.807,107.087,-12.01,1404.727,96.4,83.81
12.96,-989.804,115.094,22.018,1427.403,80.68,82.27
12.99,-986.802,141.115,80.065,1469.773,70.11,81.35
13.02,-967.786,135.11,-2.002,1396.734,90.85,82.05
13.05,-965.785,141.115,-32.026,1374.637,102.79,81.48
13.07,-968.787,132.107,-30.024,1377.263,102.8,82.04
13.1,-977.794,119.097,-13.011,1394.423,96.68,83.49
13.13,-993.807,105.085,8.006,1419.427,85.64,83.95
13.16,-1008.82,113.092,31.025,1446.9,74.66,83.37
13.19,-1017.827,126.102,44.036,1463.518,70.75,82.52
13.22,-1025.833,112.091,13.011,1446.06,83.38,83.72
13.24,-1031.838,129.105,3.002,1444.774,88.67,82.87
13.27,-1039.845,115.094,1.001,1447.939,89.5,83.68
